,label,message
4148,0,pls help tell sura expecting battery hont pls send message download movie thanks
4149,1,please call amanda regard renewing upgrading current handset free charge offer end today tel subject c
4150,0,found way get another app phone eh go net cafe take job geeee need babe crave see
4151,0,work mon thurs sat cant leh booked liao day u free
4152,0,ü comin fetch u oredi
4153,0,nanny address
4154,1,urgent costa del sol holiday await collection call toclaim sae tc stockport
4155,0,haf u eaten wat time u wan come
4156,1,want new video phone anytime network min half price line rental free text month reply call free delivery
4157,0,yo call get chance friend mine wanted ask big order
4158,0,single single answer fighting plus said broke didnt reply
4159,0,certainly put thing perspective something like happens
4160,0,got tv watch meh u work today
4161,0,felt conveying reason ese
4162,1,mobile month u r entitled update latest colour mobile camera free call mobile update co free
4163,0,going got exciting karaoke type activity planned debating whether play football eve feeling lazy though
4164,0,told coming wednesday
4165,0,ok called mom instead fun
4166,1,dear voucher holder claim week offer pc please go http t c apply
4167,0,well desperate call armand
4168,0,work right
4169,1,congrats nokia video camera phone call call cost ave call vary mobile close post ldn
4170,0,heard anything answering text guessing flaked said jb fantastic
4171,0,mmmmmm love much ahmad ca wait year begin every second take closer side happy new year love
4172,0,pls full name joke school co fee university florida seem actually lt gt pls holla back
4173,0,sorry call later
4174,0,ok said got wisdom teeth hidden inside n mayb need remove
4175,0,pls pls drink plenty plenty water
4176,0,queen going royal wedding
4177,0,lag sad part keep touch thanks skype
4178,0,ok lor go tog lor
4179,0,two team waiting player
4180,0,ü send copy da report
4181,0,swhrt u dey hope ur ok tot u n care
4182,0,ok da already planned wil pick
4183,1,urgent please call abta complimentary spanish holiday cash await collection sae c box
4184,0,sorry call later meeting
4185,0,really need shit tomorrow know wo awake like
4186,0,good registered vote
4187,0,hmm ok stay like hour co eye really sore
4188,0,dear got bus directly calicut
4189,0,mm umma ask vava also come tell play later together
4190,0,well general price lt gt let know much want
4191,0,sorry call later
4192,0,moment day brings hope afternoon brings faith evening brings luv night brings rest wish u find morning
4193,0,lt gt w jetton ave forgot
4194,0,ok coming home
4195,0,use foreign stamp country
4196,1,double min txts free bluetooth orange available sony nokia motorola phone call
4197,0,sorry lot stuff talk actual guy want buy
4198,1,free week nokia tone ur mob every week txt nokia get txting tell ur mate pobox
4199,1,want funk ur fone weekly new tone reply text original n best tone network operator rate apply
4200,1,cmon babe make horny turn txt fantasy babe im hot sticky need reply cost cancel send stop
4201,0,come tomorrow di
4202,0,wylie update weed dealer carlos went freedom class lunsford
4203,0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
4204,0,c movie juz last minute decision mah juz watch lar tot ü interested
4205,0,enjoying semester take care brother
4206,1,important information orange user today ur lucky day find log onto http fantastic prizeawaiting
4207,0,get door
4208,0,let use next week princess
4209,0,go home first lar ü wait lor put stuff first
4210,0,want kfc tuesday buy meal gravy mark
4211,0,da stupid da always sending like believe mental
4212,0,oi gon na ring
4213,1,missed call alert number called left message
4214,0,attended nothing
4215,0,ard like dat lor juz meet mrt station ü dun haf come
4216,0,dear sleeping
4217,0,er mw im filled tuth aight
4218,0,office around pm going hospital
4219,0,actually waiting week start putting ad
4220,0,anything lor go go lor
4221,0,u free sat rite u wan watch infernal affair wif n darren n mayb xy
4222,0,plz note anyone calling mobile amp asks u type lt gt lt gt disconnect call coz iz attempt make use sim card itz confirmd nokia n motorola n verified cnn ibn
4223,0,yo around friend mine lookin pick later tonight
4224,0,stupid auto correct phone
4225,0,double eviction week spiral michael good riddance
4226,0,world suffers lot violence bad people silence good people gud night
4227,0,ok thats cool either raglan rd edward rd behind cricket ground gim ring ur closeby see tuesday
4228,0,buy one egg da please
4229,0,started skye
4230,0,bookedthe hut also time way
4231,0,several sir
4232,0,u really pig leh sleep much dad wake smth eat lunch today
4233,0,home please call
4234,0,love hope anything drastic dare sell pc phone
4235,0,reached home tired come tomorro
4236,1,freemsg record indicate may entitled pound accident claim free reply yes msg opt text stop
4237,1,u win music gift voucher every week starting txt word draw tscs skillgame
4238,0,life style garment account please
4239,0,lol wtf random btw lunch break
4240,0,sez hows u de arab boy hope u r good give love love ya eshxxxxxxxxxxx
4241,0,lay man let know missed thought great day send bimbo ugo number ill appreciate safe
4242,0,detroit home snow enjoy
4243,1,show ur colour euro offer get england flag tone ur phone click following service message info
4244,0,okie
4245,0,aight chillin friend room text way
4246,0,toshiba portege gd
4247,0,well welp sort semiobscure internet thing
4248,1,text pas collect polyphonic ringtones normal gprs charge apply enjoy tone
4249,1,accordingly repeat text word ok mobile phone send
4250,0,loosu go hospital de dont let careless
4251,0,much eighth
4252,0,omg joanna freaking looked thru friend find photo asking stuff myspace even logged like year
4253,0,send ur birthdate month year tel u ur life partner name method calculation reply must
4254,0,juz havent woke bit blur blur dad went liao cant cum oso
4255,0,clothes jewelry trip
4256,1,block breaker come deluxe format new feature great graphic buy replying get bbdeluxe take challenge
4257,0,aah cuddle would lush need lot tea soup kind fumbling
4258,1,important information orange user today lucky day log onto http fantastic surprise awaiting
4259,0,late
4260,0,sad story man last week wife wish parent forgot n kid went work even colleague wish
4261,0,plan family set stone
4262,0,pls dont forget study
4263,0,never believe actually got taunton wow
4264,0,den weekday got special price haiz cant eat liao cut nail oso muz wait finish drivin wat lunch still muz eat wat
4265,0,broke list reason nobody town ca tell sarcastic faggy
4266,0,lt decimal gt common car better buy china asia find le expensive holla
4267,0,greatest test courage earth bear defeat without losing heart gn tc
4268,0,sorry im stil fucked last nite went tobed got work
4269,0,hey whats plan sat
4270,0,beauty sleep help ur pimple
4271,0,great hope using connection mode men also co never know old friend lead today
4272,1,natalja inviting friend reply see stop send stop frnd
4273,0,get
4274,0,kind missed train co asthma attack nxt one half hr driving sure park
4275,0,ball moving spin last difficult bat
4276,0,haiyoh maybe hamster jealous million
4277,0,please send aunty number
4278,0,glad following dream
4279,0,reached home finally
4280,1,urgent important information user today lucky day find log onto http fantastic surprise awaiting
4281,1,winner valued network customer selected receivea prize reward claim call claim code valid hour
4282,0,wn u r hurt prsn close u fight wit dem coz somtimes dis fight save relation bt quiet leaf nothin relation gud
4283,0,u call
4284,0,science tell chocolate melt sunlight please walk sunlight bcoz want loss sweet friend
4285,0,yes come nyc audiitions trying relocate
4286,0,pocked
4287,0,congrats great wanted tell tell score co might make relax motivating thanks sharing
4288,0,wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care
4289,0,hey mr whats name bill brison book one language word
4290,0,okay good problem thanx
4291,0,information ikea spelled cap yelling thought left sitting bed among mess came said going got home class please try bullshit make want listen le
4292,0,call u done
4293,0,
4294,0,best watch say cause get drunk motherfucker
4295,1,kit strip billed netcollex po box oja
4296,1,hmv bonus special pound genuine hmv voucher answer easy question play send hmv info
4297,1,please call immediately urgent message waiting
4298,1,let send free anonymous masked message im sending message see potential abuse
4299,1,well done costa del sol holiday await collection call toclaim sae tc stockport
4300,0,hurt tease make cry end life die plz keep one rose grave say stupid miss u nice day bslvyl
4301,0,erm woodland avenue somewhere get parish magazine telephone number
4302,0,ta job available let know please co really need start working
4303,0,aiyar hard type u later free tell call n scold n tell u
4304,0,yup free
4305,0,good good billy mate gone jogging enjoy concert
4306,0,yo come carlos soon
4307,0,awww dat sweet think something nice time tonight ill probably txt u later co im lonely xxx
4308,0,guess useless calling u something important
4309,0,ha ha popped loo hello
4310,0,dint tell anything angry told abi
4311,1,someone u know asked dating service contact cant guess call revealed po
4312,0,happens r wat want come ill get medical insurance able deliver basic care currently shopping right medical insurance give til friday morning thats see major person guide right insurance
4313,0,keep ten r shelf buy two egg
4314,0,well babe swollen gland throat end
4315,0,ur change da report big co already made change da previous report
4316,0,captain room
4317,0,ca speak bcaz mobile problem listen listen voice call later
4318,0,hiya stu wot u much truble home moment evone hate even u wot hell av done wont u tell text bck please luv dan
4319,0,take mokka player
4320,0,still playing gautham
4321,0,hey mr going sea view couple gay mean game give bell ya finish
4322,0,k jason say gon na around around lt gt
4323,0,sorry able get see morning
4324,0,aight well keep informed
4325,0,number sir
4326,0,searching good dual sim mobile pa
4327,0,seems unnecessarily hostile
4328,0,dude got haircut breezy
4329,1,congrats mobile videophones r call videochat wid ur mate play java game dload polyh music noline rentl
4330,0,doctor cancer fat bone problms litre disease snd th u care
4331,0,thought king hill thing
4332,0,nope come online
4333,0,also tell said happy birthday
4334,0,bishan lei tot ü say lavender
4335,0,boo time u get u supposed take shopping today
4336,0,u sound like manky scouse boy steve like travelling da bus u inmind recreation dis eve
4337,0,fyi taking quick shower epsilon like lt gt min
4338,0,tuesday night r u real
4339,0,yes appt
4340,0,got outta class gon na go gym
4341,0,want sent lt gt mesages today thats sorry hurt
4342,0,ü write wat
4343,0,ha would say read anything way u seemed like judgemental save friday pub
4344,0,valentine game send dis msg ur answer r someone really love colour suit best
4345,0,hi asked waheeda fathima leave
4346,0,enjoy urself tmr
4347,0,still around could use
4348,1,u secret admirer looking make contact r reveal think ur
4349,0,give u back id proof lt gt r wont allow work come home within day
4350,0,ü bot note oredi co juz rem got
4351,0,yes rent expensive way save
4352,0,night ended another day morning come special way may smile like sunny ray leaf worry blue blue bay gud mrng
4353,0,hows pain dear r u smiling
4354,0,fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like hit
4355,1,important information orange user today lucky day log onto http fantastic surprise awaiting
4356,0,sorry ca help
4357,0,great send account number
4358,0,hellogorgeous hows u fone charge lst nitw wen u texd hopeu ad nice wkend im sure u lookin u luv jaz
4359,1,dating service asked contact u someone shy call revealed
4360,0,ü send content page
4361,0,night sweet sleep well see exorcism emily rose may never sleep hug snogs
4362,0,think u got think use got good
4363,0,ca right second got ta hit people first
4364,0,evry emotion d hav wish d hav prayrs u smile world wit even drop tear d lik stay wit b happy good morning keep smiling
4365,0,remember
4366,0,ujhhhhhhh computer shipped address sandiago parantella lane wtf poop
4367,0,mm yes dear look hugging
4368,0,like dis sweater fr mango size already irritating
4369,0,number gon na massive pain as rather get involved possible
4370,0,anytime lor
4371,1,want new video handset time network min unlimited text camcorder reply call del sat
4372,0,purity friendship two smiling reading forwarded message smiling seeing name gud evng
4373,1,ur balance next question complete landmark big bob barry ben text b c good luck
4374,0,fine absolutly fine
4375,0,k sure consent form v
4376,1,ur tonexs subscription renewed charged choose polys month billing msg
4377,1,prize go another customer c polo ltd suite london please call back busy
4378,0,much torch
4379,0,nothing u dinner w u
4380,0,checking
4381,0,done internet connection v slow send try later first thing tomo
4382,0,mathews tait edward anderson
4383,0,yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke
4384,0,need lar go engin co si art today
4385,0,thanks honey still heard anything leave bit longer crowd try later great advice thanks hope cardiff still
4386,1,want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call
4387,0,im snowboarding trip wondering planning get everyone together befor go meet greet kind affair cheer
4388,0,watching live
4389,0,see christmassy
4390,0,k ready lt gt
4391,0,know god created gap finger one made come amp fill gap holding hand love
4392,0,greatest test courage earth bear defeat without losing heart gn tc
4393,0,new year plan
4394,1,recpt ordered ringtone order processed
4395,0,baaaaaaaabe wake miss crave need
4396,0,got message ignoring yes shopping
4397,0,dear mood cant drive brother drive
4398,0,dad get back
4399,0,tell shola please go college medicine visit academic department tell academic secretary current situation ask transfer ask someone check sagamu thing lautech vital completes medical education nigeria le expensive much le expensive unless getting citizen rate new zealand
4400,0,yes finished watching day life love
4401,0,juz go google n search qet
4402,0,many time lose best one bcoz
4403,0,good friend care close friend understand true friend stay forever beyond word beyond time gud
4404,0,getting back home
4405,0,sorry call later lt gt min
4406,0,dun need use dial juz open da browser n surf
4407,1,one registered subscriber u enter draw gift voucher replying enter unsubscribe text stop
4408,0,awesome plan get time like lt gt text detail wee bit
4409,0,take care sleep need learn change need get convinced wait conversation convinced family many u role life
4410,1,chance win free bluetooth headset simply reply back adp
4411,0,also didnt get na hi hi hi hi hi
4412,0,ya cant display internal sub got ta extract
4413,0,said anything wrong sorry de
4414,0,sad story man last week wife wish parent forgot n kid went work even colleague wish
4415,0,stupid say challenge dont think write instead respond immed
4416,0,yeah able text ready meet
4417,0,v skint fancied gona go meet othrs spoon jst bin watchng planet earth sofa v comfey dont make hav gd night
4418,0,say quitting day wud take much notice nah mind gon na see want come taunton tonight u tell
4419,0,get free call
4420,0,little darling far week need coffee run tomo ca believe time week already
4421,0,ok msg u leave house
4422,0,still west coast haiz ü take forever come back
4423,0,mmm fuck merry christmas
4424,0,alright thanks advice enjoy night try get sleep
4425,0,update face book status frequently
4426,0,saw k da
4427,0,something u ate
4428,0,bank say money
4429,0,aiyar dun disturb u liao thk u lot aft ur cupboard come
4430,0,hey r watching movie tonight prob b home early
4431,0,yar lor u noe u used dat route
4432,0,coming gym machan goodnight
4433,0,dont think need yellow card uk travel ask someone gone lt gt buck
4434,0,u look da lib got stuff havent finish yet
4435,0,sound great im going sleep good night
4436,1,b floppy b snappy happy gay chat service photo upload call stop text call
4437,0,murderer coz man murdered lt gt th january public holiday closed including post office understand
4438,0,come u got nothing
4439,0,nothing ever easy looking reason take risk life love
4440,0,want grasp pretty booty
4441,0,got tea sure flavour
4442,0,going orchard laready reaching soon u reaching
4443,0,dear denying word please
4444,0,know old dom told yesterday name roger got touch last night want meet today pm
4445,0,come back tampa ffffuuuuuuu
4446,0,celebrate else
4447,0,merry christmas u annie
4448,0,please tell special stock talking
4449,0,sent like
4450,1,urgent ur awarded complimentary trip eurodisinc trav aco claim txt dis morefrmmob shracomorsglsuplt
4451,0,awesome minute
4452,0,problem walk around julianaland oblivious going around say thing constantly go one ear go whatever want know upset listen tell going upset want surprised mad
4453,0,told everything stop dont let get dehydrated
4454,0,guess lt gt min
4455,0,home ard wat time u reach
4456,0,storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moral one name person bt girlfrnd g n g h
4457,0,want mapquest something look usf dogwood drive tiny street parking lot
4458,0,aight plan come later tonight
4459,0,die accidentally deleted e msg suppose put e sim archive haiz sad
4460,1,welcome msg free giving free calling future mg billed daily cancel send go stop
4461,0,wishing great day moji told offer always speechless offer easily go great length behalf stunning exam next friday keep touch sorry
4462,0,thanks reply today ur visa coming r u still buying gucci bag sister thing easy uncle john also bill really need think make money later sha
4463,0,sorry flaked last night shit seriously goin roommate tonight
4464,0,said look pretty wif long hair wat thk cutting quite short leh
4465,0,ranjith cal drpd deeraj deepak hold
4466,0,cheer callin culdnt talkbut wannatell u detail later wenwecan chat properly x
4467,0,hey u still gym
4468,0,said u mind go bedroom minute ok sed sexy mood came minuts latr wid cake n wife
4469,0,much better thanks lol
4470,0,nothing smsing u n xy lor sorry lor da guy neva c u person sort know u lor u wan meet xy ask bring u along next meeting
4471,0,lem know swing pick free basically time semester
4472,0,wa u efficient gee thanx
4473,1,received mobile content enjoy
4474,0,able sleep
4475,1,want explicit sex sec ring cost
4476,0,meet soon princess ttyl
4477,0,pick go taunton still want come
4478,0,oh outside player allowed play know
4479,0,anything lor
4480,0,erutupalam thandiyachu
4481,0,cant u try new invention fly joking
4482,0,ful song lyric
4483,0,u reckon need arrange transport u ca thanks
4484,0,true lov n care wil nevr go unrecognized though somone often make mistake valuing definitly undrstnd start missing
4485,0,shopping eh ger toking abt syd leh haha
4486,0,standing
4487,0,good weekend
4488,0,miss call miss call khelate kintu opponenter miss call dhorte lage thats rule one great phone receiving quality win
4489,0,call get chance plz lt
4490,0,new deus ex game comin early next yr
4491,0,computer fried essential part keep spare fucking idiot roommate looovvve leaving thing running full lt gt
4492,0,friend studying warwick planned go shopping concert tmw may canceled hav seen age yeah get together sometime
4493,0,probably couple hour top
4494,0,lol grin babe thanks thinking
4495,0,man bus slow think gon na get
4496,0,hope text meet smiling let text give reason smile beautiful day
4497,0,case wake wondering forgot take care something grandma today done parade
4498,0,ok
4499,1,latest nokia mobile ipod player proze guaranteed reply win norcorp
4500,1,sm service inclusive text credit pls goto unsubscribe stop extra charge help
4501,0,nvm take ur time
4502,0,wat da decision
4503,0,wot u bitch
4504,0,possible
4505,0,told hr want posting chennai working
4506,1,mobile club choose top quality item mobile
4507,0,guy leaving
4508,0,neva grumble sad lor hee buy tmr lor aft lunch still meetin lunch tmr neva hear fr lei ü got lot work ar
4509,0,able anything
4510,0,ü takin linear algebra today
4511,0,weekend fine excuse much decorating
4512,0,sorry missed babe late slept hope enjoy driving lesson boytoy miss teasing kiss
4513,0,project come
4514,1,money wining number wot next
4515,0,sure whenever show fuck gt
4516,0,random saw old roomate campus graduated
4517,1,congrats mobile videophones r call videochat wid ur mate play java game dload polyh music noline rentl
4518,0,men always need beautiful intelligent caring loving adjustable cooperative wife law allows one wife
4519,0,suck got planned yo valentine yo valentine
4520,0,got part nottingham hr good thing love man much hey ho
4521,0,think one saying clearly ok leave need ask go come
4522,0,hi good mornin thanku wish u
4523,0,u want meet
4524,0,actually decided hungry left yet v
4525,0,sent ü part
4526,0,co shopping wif darren jus n called ask wat present wan lor started guessing wif n finally guessed darren lor
4527,1,want cock hubby away need real man satisfy txt wife string action txt stop end txt rec otbox
4528,0,understand loss gain work school
4529,0,u missed u havent much bit bored holiday want go bak college sad isnt xx
4530,0,hiya probably coming home weekend next
4531,0,forget though love walk beside watching keeping heart warm
4532,0,wish thing different wonder able show much value pls continue brisk walk drug without askin please find thing laugh love dearly
4533,0,ok day making dinner tonite invited
4534,1,new service live sex video chat mob see sexiest dirtiest girl live ur phone detail text horny cancel send stop
4535,0,money steve mate
4536,0,im late tellmiss im way
4537,0,never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning
4538,0,normally use drink water daily
4539,0,dare ask luck sorting car
4540,0,party place usf charge contribute way greatly appreciated yeah got room one
4541,0,urgh coach hot smell chip fat thanks especially duvet predictive text word
4542,0,hiya last night naughty bought clothes little ready shopping tho kind time wan na meet
4543,1,freemsg hi baby wow got new cam moby wan na c hot pic fancy chat im rply chat hlp
4544,0,trying reach without success
4545,0,derek done class
4546,0,never lei v lazy got wat dat day ü send da url cant work one
4547,0,never try alone take weight tear come ur heart fall ur eye always remember stupid friend share bslvyl
4548,0,hey mate spoke mag people deliver end month deliver talk later
4549,0,hope good week checking
4550,0,haha friend tyler literally asked could get dubsack
4551,0,hey u fancy meetin cha hav lil beverage txt ring meet quite tired got love pete x x x
4552,0,great safe trip dont panic surrender
4553,0,symptom u love like listening song get stopped u see name beloved wo get angry
4554,0,sun ah thk mayb dun anythin thk book e lesson e pilate orchard mrt u noe hor
4555,0,try something dear read something exam
4556,0,wonder world ur style ur smile ur personality ur nature ur sm ur lovely friendship good morning dear
4557,0,gettin rdy ship comp
4558,0,hospital return home evening
4559,0,piss talking someone realise u point read backwards
4560,0,think da wil
4561,0,awake oh
4562,0,good afternoon boytoy go walking day get police abstract still wake miss babe
4563,0,much u trying get
4564,0,come around lt decimal gt pm vikky otside nw il come tht time
4565,0,tell address
4566,0,honeybee said sweetest world god laughed amp said wait u havnt met person reading msg moral even god crack joke
4567,0,buy blackberry bold torch buy new used let know plus saying buy lt gt g wifi ipad saying lt gt g
4568,0,together thinkin
4569,0,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
4570,0,time come tomorrow
4571,1,wan na laugh try mobile logon txting word chat send cm po box london rcvd
4572,0,cha quiteamuzing babe probpop cu satthen hunny love jen xxx psxtra lrg portion please
4573,0,omg u know ate
4574,1,urgent attempt contact u u
4575,0,
4576,0,directly behind abt row behind ü
4577,1,congratulation ur awarded cd voucher guaranteed free entry wkly draw txt music
4578,1,contract mobile mnths latest motorola nokia etc free double min text orange tariff text yes callback remove record
4579,1,urgent call landline complimentary ibiza holiday cash await collection sae c po box ppm
4580,0,plan yet
4581,0,hi engagement fixd lt gt th next month know really shocking bt hmm njan vilikkam w al sudn
4582,0,course math one day one chapter one month finish
4583,0,wow think common take back ur freak unless u chop
4584,1,ur chance win wkly shopping spree txt shop c custcare
4585,0,noooooooo please last thing need stress life fair
4586,1,u secret admirer looking make contact r reveal think ur
4587,1,mila blonde new uk look sex uk guy u like fun text mtalk increment
4588,0,see swing bit got thing take care firsg
4589,0,wanted wish happy new year wanted talk legal advice gary split person make trip ptbo hope everything good babe love ya
4590,0,finished work yet something
4591,0,tomorrow going theatre come wherever u call tell come tomorrow
4592,1,well done england get official poly ringtone colour flag yer mobile text tone flag txt eng stop
4593,0,right wasnt phoned someone number like
4594,0,ok wun b angry msg u aft come home tonight
4595,0,good time nice something bit different weekend change see ya soon
4596,0,yo sorry shower sup
4597,0,carlos pick swing usf little bit
4598,0,full heat pa applyed oil pa
4599,0,stuck da middle da row da right hand side da lt
4600,0,laid airtel line rest
4601,0,hi u decide wot get bday ill prob jus get voucher frm virgin sumfing
4602,1,freemsg txt call claim reward hour talk time use phone inc stop txtstop
4603,0,hey j r u feeling better hopeso hunny amnow feelin ill ithink may tonsolitusaswell damn iam layin bedreal bored lotsof luv xxxx
4604,0,plan staying night prolly wo back til late
4605,0,thanx puttin da fone
4606,0,need campus atm could pick hour two
4607,0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scared hiphop open cant catch
4608,0,running managed minute needed oxygen might resort roller option
4609,0,live next lt gt min
4610,0,de asking like
4611,0,glad talking
4612,0,wat time ü finish
4613,0,sorry da gone mad many pending work
4614,0,much got cleaning
4615,0,hows favourite person today r u workin hard could sleep last nite nearly rang u
4616,1,sunshine quiz win super sony dvd recorder canname capital australia text mquiz b
4617,0,ü called dad oredi
4618,0,good think could send pix would love see top bottom
4619,0,nvm going wear sport shoe anyway going late leh
4620,0,sorry call later meeting
4621,0,long fuckin showr
4622,0,received understood n acted upon
4623,0,finally came fix ceiling
4624,0,u need presnts always bcz u cant mi love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mn prabha got dont mi
4625,0,jus finish blowing hair u finish dinner already
4626,0,bus love
4627,0,lol knew saw dollar store
4628,1,please call customer service representative guaranteed cash prize
4629,1,today voda number ending selected receive reward match please call quoting claim code standard rate apply
4630,0,saturday sunday holiday difficult
4631,0,everybody fun evening miss
4632,0,got hella gas money want go grand nature adventure galileo little bit
4633,0,meeting call later
4634,0,oh wow thats gay firmware update help
4635,0,wo move morphine
4636,0,come din c ü yup cut hair
4637,0,k k pa lunch aha
4638,0,oh ho first time u use type word
4639,0,captain vijaykanth comedy captain tv drunken
4640,0,course guess god got hold right
4641,0,hide anythiing keeping distance
4642,0,havent
4643,1,ripped get mobile content call six downloads
4644,0,sorry din lock keypad
4645,0,u got person story
4646,0,planning come chennai
4647,1,tried contact reply offer video phone anytime network min half price line rental camcorder reply call
4648,0,god created gap btwn ur finger dat vry special fill gap holding ur hand plz dont ask created much gap leg
4649,0,okay going sleep later
4650,0,please protect sib never asks sensitive information like password pin thru email never share password anybody
4651,0,finally happened aftr decade beer cheaper petrol goverment expects u drink drive
4652,1,xmas reward waiting computer randomly picked loyal mobile customer receive reward call
4653,0,r e meeting tmr
4654,0,lol yes add spice day
4655,0,hope great day
4656,0,prasanth ettans mother passed away last night pray family
4657,0,k work something
4658,1,private account statement show point call identifier code expires
4659,0,message great doctor india drink appy fizz contains cancer causing age
4660,0,cant pick phone right pls send message
4661,0,call tell infront call
4662,0,ok prob
4663,0,lady first genus second k
4664,0,yes please swimming
4665,0,mum going robinson already
4666,0,ok set let u noe e detail later
4667,0,tel software name
4668,0,send print out da
4669,0,im realy soz imat mum
4670,0,born god said oh another idiot born god said oh competition knew one day two become freinds forever
4671,0,didnt get ur full msg sometext missing send
4672,0,probably almost gas get cash tomorrow
4673,1,customer service announcement recently tried make delivery unable please call
4674,0,forgot ask ü smth card da present lei ü want write smth sign
4675,0,leaving house
4676,1,hi babe chloe r u smashed saturday night great weekend u missing sp text stop stop
4677,0,ü ready call
4678,0,wewa iriver mb
4679,0,good thing getting connection bw
4680,0,sry da jst nw came home
4681,0,cool night lem know around
4682,0,staying town
4683,0,haha yeah oz kind shitload
4684,0,ok u take shopping u get paid
4685,0,life mean lot love life love people life world call friend call world ge
4686,0,alright bring see like lt gt min
4687,0,pls dont play others life
4688,0,eatin lunch
4689,0,give one day
4690,0,try g decided head
4691,0,ok prob
4692,0,surly ill give coming review
4693,0,march ending ready call sure problem capital never complete far work lady
4694,0,tessy pls favor pls convey birthday wish nimya pls dnt forget today birthday shijas
4695,0,pls give food preferably pap slowly load sugar take hour give water slowly
4696,1,urgent mobile awarded bonus caller prize attempt contact call
4697,0,guy get used dumb realize
4698,0,okey dokey bit sorting stuff
4699,0,da whats plan
4700,0,yes fine
4701,1,win winner foley ipod exciting prize soon keep eye ur mobile visit
4702,0,liked new mobile
4703,0,anytime
4704,0,mmmmmmm snuggle deep contented sigh whisper fucking love much barely stand
4705,0,yar say got error
4706,0,hey anyway
4707,0,wow healthy old airport rd lor cant thk anything else b bathing dog later
4708,0,wif family booking tour package
4709,0,say bold torch later one torch
4710,0,haha awesome might need take doin tonight
4711,0,ya knw u vl giv ok thanks kano anyway enjoy wit ur family wit salary
4712,0,huh slow tot u reach long ago liao u day leh
4713,0,thats cool princess cover face hot sticky cum
4714,0,big brother really scraped barrel shower social misfit
4715,0,oops thk dun haf enuff go check tell ü
4716,0,min go lunch
4717,0,hey happened u switch ur cell whole day isnt good u care give call tomorrow
4718,0,k addie amp art get home
4719,0,uncle atlanta wish guy great semester
4720,0,aiyo lesson early still sleepin haha okie u go home liao den confirm w lor
4721,0,forgot tell ü smth ü like number section clearer
4722,0,yup anything lor u dun wan ok
4723,0,home love still awake loving kiss
4724,0,hello peach cake tasts lush
4725,1,free game get rayman golf free game arcade get ur game setting reply post save press key arcade termsapply
4726,0,minor shindig place later tonight interested
4727,0,jason say cool pick place like hour
4728,1,mobile mths update latest phone free keep ur number get extra free text yes call
4729,0,career tel added u contact send free sm remove phonebook sm lt gt
4730,0,reached already
4731,0,dont know ask brother nothing problem thing told
4732,0,k eng rocking ash
4733,0,wat time r ü going xin hostel
4734,0,good morning dear shijutta great amp successful day
4735,1,buy space invader chance win orig arcade game console press game arcade std wap charge see term setting purchase
4736,0,oh k placement ah
4737,0,possession especially first offense
4738,0,nt driving even many reason called bbd thts chikku hw abt dvg cold heard tht vinobanagar violence hw condition hw ru problem
4739,0,bought test yesterday something let know exact day u get pls pls dont fret know u r worried pls relax also anything ur past history u need tell
4740,0,pizza u want
4741,0,keep seeing weird shit bein woah realising actually reasonable oh
4742,0,many happy return day wish happy birthday
4743,0,ya ready thursday
4744,0,hospital return home evening
4745,0,thinking u x
4746,1,camera awarded sipix digital camera call fromm landline delivery within day
4747,0,orh tot u say still dun believe
4748,0,put sign choose number pin show right
4749,0,beauty life next second hide thousand secret wish every second wonderful ur life gud
4750,0,thanx u darlin im cool thanx bday drink nite take care c u
4751,0,still maybe leave credit card get gas get back like told
4752,1,weekly tone ready download week new tone include crazy f black p info n
4753,0,well boy glad g wasted night applebees nothing
4754,1,get lot cash weekend dear welcome weekend got biggest best ever cash give away
4755,0,ok lor u wan go look u
4756,0,u wan haf lunch da canteen
4757,0,make life stressfull always find time laugh may add year life surely add life ur year gud swt dream
4758,0,hey look like wrong one kappa guy number still phone want text see around
4759,1,urgent mobile number awarded prize guaranteed call land line claim valid
4760,1,thanks continued support question week enter u draw cash name new u president txt an
4761,0,home doc gave pain med say everything fine
4762,0,é ard é rest ard least é price é bedrm
4763,0,lovely night xxx
4764,0,prepare pleasured
4765,0,hi technical assistance u customer call email
4766,0,text way cup stop work bus
4767,0,whens radio show
4768,1,unique user id removal send stop customer service
4769,0,sure still available though
4770,0,watever relation u built dis world thing remains atlast iz lonlines lotz n lot memory feeling
4771,0,cheer lou yeah goodnite shame u neva came c ya gailxx
4772,0,hi got money da
4773,0,hi mobile lt gt added contact list great place send free sm people visit
4774,0,ok u tell wat time u coming later lor
4775,0,u repeat e instruction wat e road name ur house
4776,0,many people seems special first sight remain special till last sight maintain till life end sh jas
4777,0,quite lor dun tell wait get complacent
